game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20241104a,a,1104,2024,Region 1,First Round,4,2024 Auburn,13,2024 Yale,76,78,-2,154,0
20241105a,a,1105,2024,Region 1,First Round,6,2024 BYU,11,2024 Duquesne,67,71,-4,138,0
20241106a,a,1106,2024,Region 1,First Round,3,2024 Illinois,14,2024 Morehead St.,85,69,16,154,1
20241107a,a,1107,2024,Region 1,First Round,7,2024 Washington St.,10,2024 Drake,66,61,5,127,1
20241108a,a,1108,2024,Region 1,First Round,2,2024 Iowa St.,15,2024 South Dakota St.,82,65,17,147,1
20241201a,a,1201,2024,Region 2,First Round,1,2024 Houston,16,2024 Longwood,86,46,40,132,1
20241202a,a,1202,2024,Region 2,First Round,8,2024 Nebraska,9,2024 Texas A&M,83,98,-15,181,0
20241203a,a,1203,2024,Region 2,First Round,5,2024 Wisconsin,12,2024 James Madison,61,72,-11,133,0
20241204a,a,1204,2024,Region 2,First Round,4,2024 Duke,13,2024 Vermont,64,47,17,111,1
20241205a,a,1205,2024,Region 2,First Round,6,2024 Texas Tech,11,2024 NC St.,67,80,-13,147,0
20241206a,a,1206,2024,Region 2,First Round,3,2024 Kentucky,14,2024 Oakland,76,80,-4,156,0
20241207a,a,1207,2024,Region 2,First Round,7,2024 Florida,10,2024 Colorado,100,102,-2,202,0
20241208a,a,1208,2024,Region 2,First Round,2,2024 Marquette,15,2024 Western Kentucky,87,69,18,156,1
20241301a,a,1301,2024,Region 3,First Round,1,2024 Purdue,16,2024 Grambling St.,78,50,28,128,1
20241302a,a,1302,2024,Region 3,First Round,8,2024 Utah St.,9,2024 TCU,88,72,16,160,1
20241303a,a,1303,2024,Region 3,First Round,5,2024 Gonzaga,12,2024 McNeese,86,65,21,151,1
20241304a,a,1304,2024,Region 3,First Round,4,2024 Kansas,13,2024 Samford,93,89,4,182,1
20241305a,a,1305,2024,Region 3,First Round,6,2024 South Carolina,11,2024 Oregon,73,87,-14,160,0
20241306a,a,1306,2024,Region 3,First Round,3,2024 Creighton,14,2024 Akron,77,60,17,137,1
20241307a,a,1307,2024,Region 3,First Round,7,2024 Texas,10,2024 Colorado St.,56,44,12,100,1
20241308a,a,1308,2024,Region 3,First Round,2,2024 Tennessee,15,2024 Saint Peter's,83,49,34,132,1
20241401a,a,1401,2024,Region 4,First Round,1,2024 North Carolina,16,2024 Wagner,90,62,28,152,1
20241402a,a,1402,2024,Region 4,First Round,8,2024 Mississippi St.,9,2024 Michigan St.,51,69,-18,120,0
20241403a,a,1403,2024,Region 4,First Round,5,2024 Saint Mary's,12,2024 Grand Canyon,66,75,-9,141,0
20241404a,a,1404,2024,Region 4,First Round,4,2024 Alabama,13,2024 Charleston,109,96,13,205,1
20241405a,a,1405,2024,Region 4,First Round,6,2024 Clemson,11,2024 New Mexico,77,56,21,133,1
20241406a,a,1406,2024,Region 4,First Round,3,2024 Baylor,14,2024 Colgate,92,67,25,159,1
20241407a,a,1407,2024,Region 4,First Round,7,2024 Dayton,10,2024 Nevada,63,60,3,123,1
20241408a,a,1408,2024,Region 4,First Round,2,2024 Arizona,15,2024 Long Beach St.,85,65,20,150,1
20242109a,a,2109,2024,Region 1,Second Round,1,2024 Connecticut,9,2024 Northwestern,75,58,17,133,1
20242110a,a,2110,2024,Region 1,Second Round,5,2024 San Diego St.,13,2024 Yale,85,57,28,142,1
20242111a,a,2111,2024,Region 1,Second Round,11,2024 Duquesne,3,2024 Illinois,63,89,-26,152,0
20242112a,a,2112,2024,Region 1,Second Round,7,2024 Washington St.,2,2024 Iowa St.,56,67,-11,123,0
20242209a,a,2209,2024,Region 2,Second Round,1,2024 Houston,9,2024 Texas A&M,100,95,5,195,1
20242210a,a,2210,2024,Region 2,Second Round,12,2024 James Madison,4,2024 Duke,55,93,-38,148,0
20242211a,a,2211,2024,Region 2,Second Round,11,2024 NC St.,14,2024 Oakland,79,73,6,152,1
20242212a,a,2212,2024,Region 2,Second Round,10,2024 Colorado,2,2024 Marquette,77,81,-4,158,0
20242309a,a,2309,2024,Region 3,Second Round,1,2024 Purdue,8,2024 Utah St.,106,67,39,173,1
20242310a,a,2310,2024,Region 3,Second Round,5,2024 Gonzaga,4,2024 Kansas,89,68,21,157,1
20242311a,a,2311,2024,Region 3,Second Round,11,2024 Oregon,3,2024 Creighton,73,86,-13,159,0
20242312a,a,2312,2024,Region 3,Second Round,7,2024 Texas,2,2024 Tennessee,58,62,-4,120,0
20242409a,a,2409,2024,Region 4,Second Round,1,2024 North Carolina,9,2024 Michigan St.,85,69,16,154,1
20242410a,a,2410,2024,Region 4,Second Round,12,2024 Grand Canyon,4,2024 Alabama,61,72,-11,133,0
20242411a,a,2411,2024,Region 4,Second Round,6,2024 Clemson,3,2024 Baylor,72,64,8,136,1
20242412a,a,2412,2024,Region 4,Second Round,7,2024 Dayton,2,2024 Arizona,68,78,-10,146,0
20243113a,a,3113,2024,Region 1,Sweet 16,1,2024 Connecticut,5,2024 San Diego St.,82,52,30,134,1
20243113a,a,3113,2024,Region 1,Sweet 16,3,2024 Illinois,2,2024 Iowa St.,72,69,3,141,1
20243213a,a,3213,2024,Region 2,Sweet 16,1,2024 Houston,4,2024 Duke,51,54,-3,105,0
20243214a,a,3214,2024,Region 2,Sweet 16,11,2024 NC St.,2,2024 Marquette,67,58,9,125,1
20243313a,a,3313,2024,Region 3,Sweet 16,1,2024 Purdue,5,2024 Gonzaga,80,68,12,148,1
20243314a,a,3314,2024,Region 3,Sweet 16,3,2024 Creighton,2,2024 Tennessee,75,82,-7,157,0
20243413a,a,3413,2024,Region 4,Sweet 16,1,2024 North Carolina,4,2024 Alabama,87,89,-2,176,0
20243414a,a,3414,2024,Region 4,Sweet 16,6,2024 Clemson,2,2024 Arizona,77,72,5,149,1
20244115a,a,4115,2024,Region 1,Elite Eight,1,2024 Connecticut,3,2024 Illinois,77,52,25,129,1
20244215a,a,4215,2024,Region 2,Elite Eight,4,2024 Duke,11,2024 NC St.,64,76,-12,140,0
20244315a,a,4315,2024,Region 3,Elite Eight,1,2024 Purdue,2,2024 Tennessee,72,66,6,138,1
20244415a,a,4415,2024,Region 4,Elite Eight,4,2024 Alabama,6,2024 Clemson,89,82,7,171,1
20245516a,a,5516,2024,Final Four,Final Four,1,2024 Connecticut,4,2024 Alabama,86,72,14,158,1
20245517a,a,5517,2024,Final Four,Final Four,11,2024 NC St.,1,2024 Purdue,50,63,-13,113,0
20245618a,a,5618,2024,Final Four,Championship,1,2024 Connecticut,1,2024 Purdue,75,60,15,135,1
20251101a,a,1101,2025,Region 1,First Round,1,2025 Auburn,16,2025 Alabama St.,83,63,20,146,1
20251102a,a,1102,2025,Region 1,First Round,8,2025 Louisville,9,2025 Creighton,75,89,-14,164,0
20251103a,a,1103,2025,Region 1,First Round,5,2025 Michigan,12,2025 UC San Diego,68,65,3,133,1
20251104a,a,1104,2025,Region 1,First Round,4,2025 Texas A&M,13,2025 Yale,80,71,9,151,1
20251105a,a,1105,2025,Region 1,First Round,6,2025 Mississippi,11,2025 North Carolina,71,64,7,135,1
20251106a,a,1106,2025,Region 1,First Round,3,2025 Iowa St.,14,2025 Lipscomb,82,55,27,137,1
20251107a,a,1107,2025,Region 1,First Round,7,2025 Marquette,10,2025 New Mexico,66,75,-9,141,0
20251108a,a,1108,2025,Region 1,First Round,2,2025 Michigan St.,15,2025 Bryant,87,62,25,149,1
20251201a,a,1201,2025,Region 2,First Round,1,2025 Duke,16,2025 Mount St. Mary's,93,49,44,142,1
20251202a,a,1202,2025,Region 2,First Round,8,2025 Mississippi St.,9,2025 Baylor,72,75,-3,147,0
20251203a,a,1203,2025,Region 2,First Round,5,2025 Oregon,12,2025 Liberty,81,52,29,133,1
20251204a,a,1204,2025,Region 2,First Round,4,2025 Arizona,13,2025 Akron,93,65,28,158,1
20251205a,a,1205,2025,Region 2,First Round,6,2025 BYU,11,2025 VCU,80,71,9,151,1
20251206a,a,1206,2025,Region 2,First Round,3,2025 Wisconsin,14,2025 Montana,85,66,19,151,1
20251207a,a,1207,2025,Region 2,First Round,7,2025 Saint Mary's,10,2025 Vanderbilt,59,56,3,115,1
20251208a,a,1208,2025,Region 2,First Round,2,2025 Alabama,15,2025 Robert Morris,90,81,9,171,1
20251301a,a,1301,2025,Region 3,First Round,1,2025 Houston,16,2025 SIU Edwardsville,78,40,38,118,1
20251302a,a,1302,2025,Region 3,First Round,8,2025 Gonzaga,9,2025 Georgia,89,68,21,157,1
20251303a,a,1303,2025,Region 3,First Round,5,2025 Clemson,12,2025 McNeese,67,69,-2,136,0
20251304a,a,1304,2025,Region 3,First Round,4,2025 Purdue,13,2025 High Point,75,63,12,138,1
20251305a,a,1305,2025,Region 3,First Round,6,2025 Illinois,11,2025 Xavier,86,73,13,159,1
20251306a,a,1306,2025,Region 3,First Round,3,2025 Kentucky,14,2025 Troy,76,57,19,133,1
20251307a,a,1307,2025,Region 3,First Round,7,2025 UCLA,10,2025 Utah St.,72,47,25,119,1
20251308a,a,1308,2025,Region 3,First Round,2,2025 Tennessee,15,2025 Wofford,77,62,15,139,1
20251401a,a,1401,2025,Region 4,First Round,1,2025 Florida,16,2025 Norfolk St.,95,69,26,164,1
20251402a,a,1402,2025,Region 4,First Round,8,2025 Connecticut,9,2025 Oklahoma,67,59,8,126,1
20251403a,a,1403,2025,Region 4,First Round,5,2025 Memphis,12,2025 Colorado St.,70,78,-8,148,0
20251404a,a,1404,2025,Region 4,First Round,4,2025 Maryland,13,2025 Grand Canyon,81,49,32,130,1
20251405a,a,1405,2025,Region 4,First Round,6,2025 Missouri,11,2025 Drake,57,67,-10,124,0
20251406a,a,1406,2025,Region 4,First Round,3,2025 Texas Tech,14,2025 UNC Wilmington,82,72,10,154,1
20251407a,a,1407,2025,Region 4,First Round,7,2025 Kansas,10,2025 Arkansas,72,79,-7,151,0
20251408a,a,1408,2025,Region 4,First Round,2,2025 St. John's,15,2025 Nebraska Omaha,83,53,30,136,1
20252109a,a,2109,2025,Region 1,Second Round,1,2025 Auburn,9,2025 Creighton,82,70,12,152,1
20252110a,a,2110,2025,Region 1,Second Round,5,2025 Michigan,4,2025 Texas A&M,91,79,12,170,1
20252111a,a,2111,2025,Region 1,Second Round,6,2025 Mississippi,3,2025 Iowa St.,91,78,13,169,1
20252112a,a,2112,2025,Region 1,Second Round,10,2025 New Mexico,2,2025 Michigan St.,63,71,-8,134,0
20252209a,a,2209,2025,Region 2,Second Round,1,2025 Duke,9,2025 Baylor,89,66,23,155,1
20252210a,a,2210,2025,Region 2,Second Round,5,2025 Oregon,4,2025 Arizona,83,87,-4,170,0
20252211a,a,2211,2025,Region 2,Second Round,6,2025 BYU,3,2025 Wisconsin,91,89,2,180,1
20252212a,a,2212,2025,Region 2,Second Round,7,2025 BYU,2,2025 Alabama,66,80,-14,146,0
20252309a,a,2309,2025,Region 3,Second Round,1,2025 Houston,8,2025 Gonzaga,81,76,5,157,1
20252310a,a,2310,2025,Region 3,Second Round,12,2025 McNeese,4,2025 Purdue,62,76,-14,138,0
20252311a,a,2311,2025,Region 3,Second Round,6,2025 Illinois,3,2025 Kentucky,75,84,-9,159,0
20252312a,a,2312,2025,Region 3,Second Round,7,2025 UCLA,2,2025 Tennessee,58,67,-9,125,0
20252409a,a,2409,2025,Region 4,Second Round,1,2025 Florida,8,2025 Connecticut,77,75,2,152,1
20252410a,a,2410,2025,Region 4,Second Round,12,2025 Colorado St.,4,2025 Maryland,71,72,-1,143,0
20252411a,a,2411,2025,Region 4,Second Round,11,2025 Drake,3,2025 Texas Tech,64,77,-13,141,0
20252412a,a,2412,2025,Region 4,Second Round,10,2025 Arkansas,2,2025 St. John's,75,66,9,141,1
20253113a,a,3113,2025,Region 1,Sweet 16,1,2025 Auburn,5,Michigan,78,65,13,143,1
20253113a,a,3113,2025,Region 1,Sweet 16,6,2025 Mississippi,2,2025 Michigan St.,70,73,-3,143,0
20253213a,a,3213,2025,Region 2,Sweet 16,1,2025 Duke,4,2025 Arizona,100,93,7,193,1
20253214a,a,3214,2025,Region 2,Sweet 16,6,2025 BYU,2,2025 Alabama,88,113,-25,201,0
20253313a,a,3313,2025,Region 3,Sweet 16,1,2025 Houston,4,2025 Purdue,62,60,2,122,1
20253314a,a,3314,2025,Region 3,Sweet 16,3,2025 Kentucky,2,2025 Tennessee,65,78,-13,143,0
20253413a,a,3413,2025,Region 4,Sweet 16,1,2025 Florida,4,2025 Maryland,87,71,16,158,1
20253414a,a,3414,2025,Region 4,Sweet 16,3,2025 Texas Tech,10,2025 Arkansas,85,83,2,168,1
20254115a,a,4115,2025,Region 1,Elite Eight,1,2025 Auburn,2,2025 Michigan St.,70,64,6,134,1
20254215a,a,4215,2025,Region 2,Elite Eight,1,2025 Duke,2,2025 Alabama,85,65,20,150,1
20254315a,a,4315,2025,Region 3,Elite Eight,1,2025 Houston,2,2025 Tennessee,69,50,19,119,1
20254415a,a,4415,2025,Region 4,Elite Eight,1,2025 Florida,3,2025 Texas Tech,84,79,5,163,1
20255516a,a,5516,2025,Final Four,Final Four,1,2025 Auburn,1,2025 Florida,73,79,-6,152,0
20255517a,a,5517,2025,Final Four,Final Four,1,2025 Duke,1,2025 Houston,67,70,-3,137,0
20255618a,a,5618,2025,Final Four,Championship,1,2025 Florida,1,2025 Houston,65,63,2,128,1
20151101b,b,1101,2015,Region 1,First Round,16,2015 Hampton,1,2015 Kentucky,56,79,-23,135,0
20151102b,b,1102,2015,Region 1,First Round,9,2015 Purdue,8,2015 Cincinnati,65,66,-1,131,0
20151103b,b,1103,2015,Region 1,First Round,12,2015 Buffalo,5,2015 West Virginia,62,68,-6,130,0
20151104b,b,1104,2015,Region 1,First Round,13,2015 Valparaiso,4,2015 Maryland,62,65,-3,127,0
20151105b,b,1105,2015,Region 1,First Round,11,2015 Texas,6,2015 Butler,48,56,-8,104,0
20151106b,b,1106,2015,Region 1,First Round,14,2015 Northeastern,3,2015 Notre Dame,65,69,-4,134,0
20151107b,b,1107,2015,Region 1,First Round,10,2015 Indiana,7,2015 Wichita St.,76,81,-5,157,0
20151108b,b,1108,2015,Region 1,First Round,15,2015 New Mexico St.,2,2015 Kansas,56,75,-19,131,0
20151201b,b,1201,2015,Region 4,First Round,16,2015 Coastal Carolina,1,2015 Wisconsin,72,86,-14,158,0
20151202b,b,1202,2015,Region 4,First Round,9,2015 Oklahoma St.,8,2015 Oregon,73,79,-6,152,0
20151203b,b,1203,2015,Region 4,First Round,12,2015 Wofford,5,2015 Arkansas,53,56,-3,109,0
20151204b,b,1204,2015,Region 4,First Round,13,2015 Harvard,4,2015 North Carolina,65,67,-2,132,0
20151205b,b,1205,2015,Region 4,First Round,11,2015 Mississippi,6,2015 Xavier,57,76,-19,133,0
20151206b,b,1206,2015,Region 4,First Round,14,2015 Georgia St.,3,2015 Baylor,57,56,1,113,1
20151207b,b,1207,2015,Region 4,First Round,10,2015 Ohio St.,7,2015 VCU,75,72,3,147,1
20151208b,b,1208,2015,Region 4,First Round,15,2015 Texas Southern,2,2015 Arizona,72,93,-21,165,0
20151301b,b,1301,2015,Region 2,First Round,16,2015 Lafayette,1,2015 Villanova,52,93,-41,145,0
20151302b,b,1302,2015,Region 2,First Round,9,2015 LSU,8,2015 NC St.,65,66,-1,131,0
20151303b,b,1303,2015,Region 2,First Round,12,2015 Wyoming,5,2015 Northern Iowa,54,71,-17,125,0
20151304b,b,1304,2015,Region 2,First Round,13,2015 UC Irvine,4,2015 Louisville,55,57,-2,112,0
20151305b,b,1305,2015,Region 2,First Round,11,2015 Dayton,6,2015 Providence,66,53,13,119,1
20151306b,b,1306,2015,Region 2,First Round,14,2015 Albany,3,2015 Oklahoma,60,69,-9,129,0
20151307b,b,1307,2015,Region 2,First Round,10,2015 Georgia,7,2015 Michigan St.,63,70,-7,133,0
20151308b,b,1308,2015,Region 2,First Round,15,2015 Belmont,2,2015 Virginia,67,79,-12,146,0
20151401b,b,1401,2015,Region 3,First Round,16,2015 Robert Morris,1,2015 Duke,56,85,-29,141,0
20151402b,b,1402,2015,Region 3,First Round,9,2015 St. John's,8,2015 San Diego St.,64,76,-12,140,0
20151403b,b,1403,2015,Region 3,First Round,12,2015 Stephen F. Austin,5,2015 Utah,50,57,-7,107,0
20151404b,b,1404,2015,Region 3,First Round,13,2015 Eastern Washington,4,2015 Georgetown,74,84,-10,158,0
20151405b,b,1405,2015,Region 3,First Round,11,2015 UCLA,6,2015 SMU,60,59,1,119,1
20151406b,b,1406,2015,Region 3,First Round,14,2015 UAB,3,2015 Iowa St.,60,59,1,119,1
20151407b,b,1407,2015,Region 3,First Round,10,2015 Davidson,7,2015 Iowa,52,83,-31,135,0
20151408b,b,1408,2015,Region 3,First Round,15,2015 North Dakota St.,2,2015 Gonzaga,76,86,-10,162,0
20152109b,b,2109,2015,Region 1,Second Round,8,2015 Cincinnati,1,2015 Kentucky,51,64,-13,115,0
20152110b,b,2110,2015,Region 1,Second Round,4,2015 Maryland,5,2015 West Virginia,59,69,-10,128,0
20152111b,b,2111,2015,Region 1,Second Round,3,2015 Notre Dame,6,2015 Butler,67,64,3,131,1
20152112b,b,2112,2015,Region 1,Second Round,2,2015 Kansas,7,2015 Wichita St.,65,78,-13,143,0
20152209b,b,2209,2015,Region 4,Second Round,8,2015 Oregon,1,2015 Wisconsin,65,72,-7,137,0
20152210b,b,2210,2015,Region 4,Second Round,4,2015 North Carolina,5,2015 Arkansas,87,78,9,165,1
20152211b,b,2211,2015,Region 4,Second Round,14,2015 Georgia St.,6,2015 Xavier,67,75,-8,142,0
20152212b,b,2212,2015,Region 4,Second Round,2,2015 Arizona,10,2015 Ohio St.,73,58,15,131,1
20152309b,b,2309,2015,Region 2,Second Round,8,2015 NC St.,1,2015 Villanova,71,68,3,139,1
20152310b,b,2310,2015,Region 2,Second Round,4,2015 Louisville,5,2015 Northern Iowa,66,53,13,119,1
20152311b,b,2311,2015,Region 2,Second Round,3,2015 Oklahoma,11,2015 Dayton,72,66,6,138,1
20152312b,b,2312,2015,Region 2,Second Round,2,2015 Virginia,7,2015 Michigan St.,54,60,-6,114,0
20152409b,b,2409,2015,Region 3,Second Round,8,2015 San Diego St.,1,2015 Duke,49,68,-19,117,0
20152410b,b,2410,2015,Region 3,Second Round,4,2015 Georgetown,5,2015 Utah,64,75,-11,139,0
20152411b,b,2411,2015,Region 3,Second Round,14,2015 UAB,11,2015 UCLA,75,92,-17,167,0
20152412b,b,2412,2015,Region 3,Second Round,2,2015 Gonzaga,7,2015 Iowa,87,68,19,155,1
20153113b,b,3113,2015,Region 1,Sweet 16,5,2015 West Virginia,1,2015 Kentucky,39,78,-39,117,0
20153113b,b,3113,2015,Region 1,Sweet 16,7,2015 Wichita St.,3,2015 Notre Dame,70,81,-11,151,0
20153213b,b,3213,2015,Region 4,Sweet 16,4,2015 North Carolina,1,2015 Wisconsin,72,79,-7,151,0
20153214b,b,3214,2015,Region 4,Sweet 16,2,2015 Arizona,6,2015 Xavier,68,60,8,128,1
20153313b,b,3313,2015,Region 2,Sweet 16,4,2015 Louisville,8,2015 NC St.,75,65,10,140,1
20153314b,b,3314,2015,Region 2,Sweet 16,7,2015 Michigan St.,3,2015 Oklahoma,62,58,4,120,1
20153413b,b,3413,2015,Region 3,Sweet 16,5,2015 Utah,1,2015 Duke,57,63,-6,120,0
20153414b,b,3414,2015,Region 3,Sweet 16,2,2015 Gonzaga,11,2015 UCLA,74,62,12,136,1
20154115b,b,4115,2015,Region 1,Elite Eight,3,2015 Notre Dame,1,2015 Kentucky,66,68,-2,134,0
20154215b,b,4215,2015,Region 4,Elite Eight,2,2015 Arizona,1,2015 Wisconsin,78,85,-7,163,0
20154315b,b,4315,2015,Region 2,Elite Eight,7,2015 Michigan St.,4,2015 Louisville,76,70,6,146,1
20154415b,b,4415,2015,Region 3,Elite Eight,2,2015 Gonzaga,1,2015 Duke,52,66,-14,118,0
20155516b,b,5516,2015,Final Four,Final Four,1,2015 Wisconsin,1,2015 Kentucky,71,64,7,135,1
20155517b,b,5517,2015,Final Four,Final Four,1,2015 Duke,7,2015 Michigan St.,81,61,20,142,1
20155618b,b,5618,2015,Final Four,Championship,1,2015 Duke,1,2015 Wisconsin,68,63,5,131,1
20161101b,b,1101,2016,Region 1,First Round,16,2016 Austin Peay,1,2016 Kansas,79,105,-26,184,0
20161102b,b,1102,2016,Region 1,First Round,9,2016 Connecticut,8,2016 Colorado,74,67,7,141,1
20161103b,b,1103,2016,Region 1,First Round,12,2016 South Dakota St.,5,2016 Maryland,74,79,-5,153,0
20161104b,b,1104,2016,Region 1,First Round,13,2016 Hawaii,4,2016 California,77,66,11,143,1
20161105b,b,1105,2016,Region 1,First Round,11,2016 Wichita St.,6,2016 Arizona,65,55,10,120,1
20161106b,b,1106,2016,Region 1,First Round,14,2016 Buffalo,3,2016 Miami FL,72,79,-7,151,0
20161107b,b,1107,2016,Region 1,First Round,10,2016 Temple,7,2016 Iowa,70,72,-2,142,0
20161108b,b,1108,2016,Region 1,First Round,15,2016 UNC Asheville,2,2016 Villanova,56,86,-30,142,0
20161201b,b,1201,2016,Region 4,First Round,16,2016 Holy Cross,1,2016 Oregon,52,91,-39,143,0
20161202b,b,1202,2016,Region 4,First Round,9,2016 Cincinnati,8,2016 Saint Joseph's,76,78,-2,154,0
20161203b,b,1203,2016,Region 4,First Round,12,2016 Yale,5,2016 Baylor,79,75,4,154,1
20161204b,b,1204,2016,Region 4,First Round,13,2016 UNC Wilmington,4,2016 Duke,85,93,-8,178,0
20161205b,b,1205,2016,Region 4,First Round,11,2016 Northern Iowa,6,2016 Texas,75,72,3,147,1
20161206b,b,1206,2016,Region 4,First Round,14,2016 Green Bay,3,2016 Texas A&M,65,92,-27,157,0
20161207b,b,1207,2016,Region 4,First Round,10,2016 VCU,7,2016 Oregon St.,75,67,8,142,1
20161208b,b,1208,2016,Region 4,First Round,15,2016 Cal St. Bakersfield,2,2016 Oklahoma,68,82,-14,150,0
20161301b,b,1301,2016,Region 2,First Round,16,2016 Florida Gulf Coast,1,2016 North Carolina,67,83,-16,150,0
20161302b,b,1302,2016,Region 2,First Round,9,2016 Providence,8,2016 USC,70,69,1,139,1
20161303b,b,1303,2016,Region 2,First Round,12,2016 Chattanooga,5,2016 Indiana,74,99,-25,173,0
20161304b,b,1304,2016,Region 2,First Round,13,2016 Stony Brook,4,2016 Kentucky,57,85,-28,142,0
20161305b,b,1305,2016,Region 2,First Round,11,2016 Michigan,6,2016 Notre Dame,63,70,-7,133,0
20161306b,b,1306,2016,Region 2,First Round,14,2016 Stephen F. Austin,3,2016 West Virginia,70,56,14,126,1
20161307b,b,1307,2016,Region 2,First Round,10,2016 Pittsburgh,7,2016 Wisconsin,43,47,-4,90,0
20161308b,b,1308,2016,Region 2,First Round,15,2016 Weber St.,2,2016 Xavier,53,71,-18,124,0
20161401b,b,1401,2016,Region 3,First Round,16,2016 Hampton,1,2016 Virginia,45,81,-36,126,0
20161402b,b,1402,2016,Region 3,First Round,9,2016 Butler,8,2016 Texas Tech,71,61,10,132,1
20161403b,b,1403,2016,Region 3,First Round,12,2016 Little Rock,5,2016 Purdue,85,83,2,168,1
20161404b,b,1404,2016,Region 3,First Round,13,2016 Iona,4,2016 Iowa St.,81,94,-13,175,0
20161405b,b,1405,2016,Region 3,First Round,11,2016 Gonzaga,6,2016 Seton Hall,68,52,16,120,1
20161406b,b,1406,2016,Region 3,First Round,14,2016 Fresno St.,3,2016 Utah,69,80,-11,149,0
20161407b,b,1407,2016,Region 3,First Round,10,2016 Syracuse,7,2016 Dayton,70,51,19,121,1
20161408b,b,1408,2016,Region 3,First Round,15,2016 Middle Tennessee,2,2016 Michigan St.,90,81,9,171,1
20162109b,b,2109,2016,Region 1,Second Round,9,2016 Connecticut,1,2016 Kansas,61,73,-12,134,0
20162110b,b,2110,2016,Region 1,Second Round,13,2016 Hawaii,5,2016 Maryland,60,73,-13,133,0
20162111b,b,2111,2016,Region 1,Second Round,3,2016 Miami FL,11,2016 Wichita St.,65,57,8,122,1
20162112b,b,2112,2016,Region 1,Second Round,2,2016 Villanova,7,2016 Iowa,87,68,19,155,1
20162209b,b,2209,2016,Region 4,Second Round,8,2016 Saint Joseph's,1,2016 Oregon,64,69,-5,133,0
20162210b,b,2210,2016,Region 4,Second Round,4,2016 Duke,12,2016 Yale,71,64,7,135,1
20162211b,b,2211,2016,Region 4,Second Round,3,2016 Texas A&M,11,2016 Northern Iowa,92,88,4,180,1
20162212b,b,2212,2016,Region 4,Second Round,2,2016 Oklahoma,10,2016 VCU,85,81,4,166,1
20162309b,b,2309,2016,Region 2,Second Round,9,2016 Providence,1,2016 North Carolina,66,85,-19,151,0
20162310b,b,2310,2016,Region 2,Second Round,4,2016 Kentucky,5,2016 Indiana,67,73,-6,140,0
20162311b,b,2311,2016,Region 2,Second Round,14,2016 Stephen F. Austin,6,2016 Notre Dame,75,76,-1,151,0
20162312b,b,2312,2016,Region 2,Second Round,2,2016 Xavier,7,2016 Wisconsin,63,66,-3,129,0
20162409b,b,2409,2016,Region 3,Second Round,9,2016 Butler,1,2016 Virginia,69,77,-8,146,0
20162410b,b,2410,2016,Region 3,Second Round,4,2016 Iowa St.,12,2016 Little Rock,78,61,17,139,1
20162411b,b,2411,2016,Region 3,Second Round,3,2016 Utah,11,2016 Gonzaga,59,82,-23,141,0
20162412b,b,2412,2016,Region 3,Second Round,15,2016 Middle Tennessee,10,2016 Syracuse,50,75,-25,125,0
20163113b,b,3113,2016,Region 1,Sweet 16,5,2016 Maryland,1,2016 Kansas,63,79,-16,142,0
20163113b,b,3113,2016,Region 1,Sweet 16,2,2016 Villanova,3,2016 Miami FL,92,69,23,161,1
20163213b,b,3213,2016,Region 4,Sweet 16,4,2016 Duke,1,2016 Oregon,68,82,-14,150,0
20163214b,b,3214,2016,Region 4,Sweet 16,2,2016 Oklahoma,3,2016 Texas A&M,77,63,14,140,1
20163313b,b,3313,2016,Region 2,Sweet 16,5,2016 Indiana,1,2016 North Carolina,86,101,-15,187,0
20163314b,b,3314,2016,Region 2,Sweet 16,7,2016 Wisconsin,6,2016 Notre Dame,56,61,-5,117,0
20163413b,b,3413,2016,Region 3,Sweet 16,4,2016 Iowa St.,1,2016 Virginia,71,84,-13,155,0
20163414b,b,3414,2016,Region 3,Sweet 16,10,2016 Syracuse,11,2016 Gonzaga,63,60,3,123,1
20164115b,b,4115,2016,Region 1,Elite Eight,2,2016 Villanova,1,2016 Kansas,64,59,5,123,1
20164215b,b,4215,2016,Region 4,Elite Eight,2,2016 Oklahoma,1,2016 Oregon,80,68,12,148,1
20164315b,b,4315,2016,Region 2,Elite Eight,6,2016 Notre Dame,1,2016 North Carolina,74,88,-14,162,0
20164415b,b,4415,2016,Region 3,Elite Eight,10,2016 Syracuse,1,2016 Virginia,68,62,6,130,1
20165516b,b,5516,2016,Final Four,Final Four,2,2016 Oklahoma,2,2016 Villanova,51,95,-44,146,0
20165517b,b,5517,2016,Final Four,Final Four,10,2016 Syracuse,1,2016 North Carolina,66,83,-17,149,0
20165618b,b,5618,2016,Final Four,Championship,1,2016 North Carolina,2,2016 Villanova,74,77,-3,151,0
20171101b,b,1101,2017,Region 1,First Round,16,2017 Mount St. Mary's,1,2017 Villanova,56,76,-20,132,0
20171102b,b,1102,2017,Region 1,First Round,9,2017 Virginia Tech,8,2017 Wisconsin,74,84,-10,158,0
20171103b,b,1103,2017,Region 1,First Round,12,2017 UNC Wilmington,5,2017 Virginia,71,76,-5,147,0
20171104b,b,1104,2017,Region 1,First Round,13,2017 East Tennessee St.,4,2017 Florida,65,80,-15,145,0
