year,team,region,seed,tier,overall,offense,defense,pct_round_2,pct_sweet_16,pct_elite_eight,pct_final_four,pct_championship,pct_champion,bracket_value,5man_bpm,3man_bpm,elite_outcome_probability,efg%,def_rim_efficiency
2023,Fairleigh Dickinson,Region 4,16,F,0.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.3,0,51.5,13.7034
2023,Houston,Region 2,1,A,7.92,6.15,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,27.5,2,52.7,15.4582
2023,Texas,Region 2,2,A,6.91,5.3,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,21.9,0,52.7,14.828800000000005
2023,Xavier,Region 2,3,C,6.03,5.71,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,20.5,2,55.6,16.277900000000002
2023,Indiana,Region 2,4,C,5.84,4.96,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,22.1,0,53.8,17.695
2023,Miami FL,Region 2,5,C,5.32,5.13,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,17.7,1,55.0,14.4718
2023,Iowa St.,Region 2,6,B,5.16,3.63,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,12.2,0,50.7,9.069
2023,Texas A&M,Region 2,7,C,5.86,4.78,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,20.4,2,49.0,12.923
2023,Iowa,Region 2,8,C,4.67,4.55,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,15.8,1,51.9,14.4716
2023,Auburn,Region 2,9,C,6.01,4.87,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,21.5,1,49.6,18.736199999999997
2023,Penn St.,Region 2,10,B,5.11,3.49,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,21.1,3,55.5,11.1449
2023,Pittsburgh,Region 2,11,D,4.31,3.85,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,12.7,0,53.2,15.9918
2023,Drake,Region 2,12,B,4.54,2.49,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.9,1,53.1,13.322399999999996
2023,Kent St.,Region 2,13,D,4.77,3.27,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.6,1,51.3,16.3704
2023,Kennesaw St.,Region 2,14,F,3.33,2.73,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,8.8,0,52.9,15.964200000000002
2023,Colgate,Region 2,15,F,3.61,4.24,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,11.7,3,58.6,12.4254
2023,Northern Kentucky,Region 2,16,F,2.31,1.5,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.3,1,49.8,16.249499999999998
2023,Alabama,Region 1,1,S,8.16,6.18,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,27.5,0,52.7,16.8804
2023,Arizona,Region 1,2,A,6.69,6.76,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,21.3,2,56.8,11.3655
2023,Baylor,Region 1,3,C,6.02,5.68,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,19.4,3,53.1,8.746100000000002
2023,Virginia,Region 1,4,B,5.81,4.44,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,17.8,1,51.3,14.2031
2023,San Diego St.,Region 1,5,A,6.18,3.75,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,15.9,0,50.1,16.340400000000002
2023,Creighton,Region 1,6,B,6.1,5.33,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,23.6,0,54.3,15.0991
2023,Missouri,Region 1,7,C,5.73,5.99,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,21.0,2,55.1,12.8252
2023,Maryland,Region 1,8,B,5.29,3.74,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.2,0,51.1,17.0884
2023,West Virginia,Region 1,9,C,5.41,4.96,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,16.4,0,51.7,16.8893
2023,Utah St.,Region 1,10,B,5.78,5.88,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.6,2,55.6,16.6704
2023,North Carolina St.,Region 1,11,C,4.99,3.35,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,16.2,1,51.8,17.3868
2023,College of Charleston,Region 1,12,F,5.04,3.24,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,13.5,1,51.5,13.625
2023,Furman,Region 1,13,F,4.03,4.88,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.0,2,55.6,16.363200000000003
2023,UC Santa Barbara,Region 1,14,F,3.36,3.74,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.9,0,54.2,15.9605
2023,Princeton,Region 1,15,F,3.17,2.64,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.4,0,52.5,17.9911
2023,Southeast Missouri St.,Region 1,16,F,0.59,1.12,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.4,0,50.0,15.879699999999996
2023,Kansas,Region 3,1,A,6.28,4.66,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,18.8,0,52.4,15.7613
2023,UCLA,Region 3,2,A,6.89,4.6,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,22.1,1,50.9,16.8816
2023,Gonzaga,Region 3,3,B,6.4,6.68,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,21.7,3,58.5,14.684599999999998
2023,Connecticut,Region 3,4,S,6.93,6.47,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,23.2,1,53.5,18.2686
2023,Saint Mary's,Region 3,5,A,5.7,4.29,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,19.3,0,52.5,17.985200000000003
2023,TCU,Region 3,6,C,6.08,4.05,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,18.4,1,50.2,17.243599999999997
2023,Northwestern,Region 3,7,C,4.74,2.63,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,13.3,1,47.2,14.2161
2023,Arkansas,Region 3,8,B,5.53,4.86,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,18.0,0,52.0,18.2946
2023,Illinois,Region 3,9,C,5.52,4.26,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,17.9,0,51.6,16.1178
2023,Boise St.,Region 3,10,B,5.1,2.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,15.6,0,51.9,14.640799999999995
2023,Arizona St.,Region 3,11,D,5.22,3.14,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,16.5,1,47.5,19.4262
2023,VCU,Region 3,12,C,4.86,3.79,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,11.4,0,52.2,21.6238
2023,Iona,Region 3,13,D,4.78,3.69,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,15.8,2,51.8,20.039199999999997
2023,Grand Canyon,Region 3,14,F,3.27,2.72,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,8.7,2,52.9,19.728
2023,UNC Asheville,Region 3,15,F,2.77,3.33,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.6,1,53.9,15.984
2023,Howard,Region 3,16,F,2.13,2.08,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.2,2,52.0,14.842099999999997
2024,Connecticut,Region 1,1,S,8.91,8.78,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,33.3,3,57.1,20.0588
2024,Iowa St.,Region 1,2,A,7.13,5.63,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,23.1,1,51.9,9.1826
2024,Illinois,Region 1,3,A,6.63,6.1,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,24.0,2,53.8,15.328299999999995
2024,Auburn,Region 1,4,S,8.33,7.73,7.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,31.6,2,54.1,22.3338
2024,San Diego St.,Region 1,5,B,5.54,3.95,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,17.0,0,49.8,14.7871
2024,BYU,Region 1,6,B,6.35,5.84,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,21.5,2,55.1,10.8447
2024,Washington St.,Region 1,7,C,5.08,4.2,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,15.8,0,52.1,18.6899
2024,Florida Atlantic,Region 1,8,C,5.46,5.28,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,18.5,2,55.0,15.7776
2024,Northwestern,Region 1,9,C,4.67,4.3,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,15.8,2,53.2,15.949199999999998
2024,Drake,Region 1,10,B,4.82,4.05,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,15.3,2,54.9,11.3586
2024,Duquesne,Region 1,11,D,4.25,2.72,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,12.9,1,50.1,17.4243
2024,UAB,Region 1,12,F,3.46,3.82,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,11.1,2,50.1,16.8793
2024,Yale,Region 1,13,F,3.73,2.93,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,11.7,1,52.3,13.8393
2024,Morehead St.,Region 1,14,F,3.23,3.82,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,12.3,0,54.4,17.6725
2024,South Dakota St.,Region 1,15,F,2.6,3.46,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.8,1,55.3,11.015800000000002
2024,Stetson,Region 1,16,F,0.89,2.42,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7,1.4,2,53.4,17.9868
2024,Purdue,Region 3,1,S,7.71,8.3,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,27.8,3,56.0,10.8482
2024,Tennessee,Region 3,2,A,6.85,5.26,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,22.9,1,51.5,17.2193
2024,Creighton,Region 3,3,A,6.52,6.42,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,23.9,2,57.5,16.196599999999997
2024,Kansas,Region 3,4,C,5.75,5.13,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,18.7,0,53.4,12.5152
2024,Gonzaga,Region 3,5,C,6.28,6.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,23.5,2,56.7,15.184200000000002
2024,South Carolina,Region 3,6,C,5.85,4.18,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,20.4,1,50.8,17.2526
2024,Texas,Region 3,7,C,5.68,5.59,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,19.5,1,53.7,18.7844
2024,Utah St.,Region 3,8,C,5.06,5.09,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,16.6,1,54.1,16.5956
2024,TCU,Region 3,9,C,5.44,4.8,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.3,1,51.9,18.0546
2024,Colorado St.,Region 3,10,B,5.56,5.17,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,20.4,2,54.6,13.672
2024,Oregon,Region 3,11,C,5.38,4.69,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.4,1,51.8,13.8789
2024,McNeese St.,Region 3,12,D,4.91,5.4,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,16.9,4,54.9,17.5082
2024,Samford,Region 3,13,D,5.21,4.99,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,17.7,3,56.9,17.2055
2024,Akron,Region 3,14,F,3.15,3.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.0,0,52.0,16.1846
2024,Saint Peter's,Region 3,15,F,1.79,0.56,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,5.0,1,45.0,18.4044
2024,Montana St.,Region 3,16,F,1.02,1.95,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,3.1,0,53.9,15.9988
2024,Houston,Region 2,1,A,8.55,5.8,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,30.8,3,49.7,14.5509
2024,Marquette,Region 2,2,A,7.17,5.98,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,25.4,3,55.1,16.07
2024,Kentucky,Region 2,3,C,6.48,6.57,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,23.2,4,57.4,16.3957
2024,Duke,Region 2,4,A,6.65,6.2,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,22.9,3,55.2,16.2384
2024,Wisconsin,Region 2,5,B,5.45,4.68,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,18.1,1,52.4,11.4972
2024,Texas Tech,Region 2,6,B,5.22,4.71,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,14.9,1,52.8,13.1028
2024,Florida,Region 2,7,C,5.88,5.65,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,18.9,2,51.5,20.0032
2024,Nebraska,Region 2,8,B,6.2,4.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,19.3,1,53.2,13.147799999999998
2024,Texas A&M,Region 2,9,C,4.81,3.19,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,18.2,2,45.4,13.9905
2024,Boise St.,Region 2,10,B,5.0,4.25,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,19.7,0,51.6,14.0712
2024,North Carolina St.,Region 2,11,C,4.7,3.77,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,16.7,1,50.7,15.3913
2024,James Madison,Region 2,12,D,4.94,4.52,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,13.5,1,54.4,18.015
2024,Vermont,Region 2,13,F,3.94,2.14,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,9.7,1,51.8,17.5667
2024,Oakland,Region 2,14,F,2.89,2.83,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,7.5,0,52.1,13.2958
2024,Western Kentucky,Region 2,15,F,3.2,2.2,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,8.1,0,51.9,16.3476
2024,Longwood,Region 2,16,F,1.64,1.97,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,1.4,1,49.4,10.6424
2024,North Carolina,Region 4,1,A,6.65,5.25,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,25.5,1,51.3,15.1965
2024,Arizona,Region 4,2,S,6.98,6.86,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,23.1,2,55.0,13.8122
2024,Baylor,Region 4,3,C,6.25,6.97,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,20.3,3,55.6,10.888000000000002
2024,Alabama,Region 4,4,B,6.43,6.99,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,22.2,3,56.3,16.1917
2024,Saint Mary's,Region 4,5,C,5.95,4.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.3,1,53.1,19.4146
2024,Clemson,Region 4,6,C,5.81,5.58,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,23.0,1,53.9,17.1416
2024,Dayton,Region 4,7,B,5.52,6.31,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.8,3,56.6,11.3916
2024,Mississippi St.,Region 4,8,C,5.59,4.88,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,17.8,1,51.7,13.5336
2024,Michigan St.,Region 4,9,B,5.79,4.64,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,19.7,1,51.5,13.6087
2024,Nevada,Region 4,10,C,5.23,5.19,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,16.1,1,53.3,16.5795
2024,New Mexico,Region 4,11,B,5.9,4.58,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,21.7,1,51.0,17.693099999999998
2024,Grand Canyon,Region 4,12,C,4.7,4.73,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,15.6,1,52.0,23.8729
2024,College of Charleston,Region 4,13,F,4.44,3.94,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,12.4,1,52.4,11.9354
2024,Colgate,Region 4,14,F,3.11,2.31,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,7.8,0,53.4,14.1684
2024,Long Beach St.,Region 4,15,F,2.28,2.88,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,10.2,0,48.9,15.2166
2024,Howard,Region 4,16,F,0.91,2.75,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4,2.7,2,52.0,15.3463
2025,Duke,Region 2,1,S,9.04,8.8,7.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,32.9,4,57.4,16.218
2025,Alabama,Region 2,2,S,7.73,7.71,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,21.5,2,56.3,15.525
2025,Wisconsin,Region 2,3,B,7.08,6.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,25.8,1,53.6,11.3244
2025,Arizona,Region 2,4,C,6.96,6.59,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,23.1,1,52.9,14.4098
2025,Oregon,Region 2,5,C,6.05,4.91,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,19.5,0,52.2,17.5609
2025,BYU,Region 2,6,C,6.9,6.68,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,23.0,1,57.2,10.678
2025,Saint Mary's,Region 2,7,B,5.9,4.59,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,19.3,2,50.9,20.233099999999997
2025,Mississippi St.,Region 2,8,C,5.44,5.17,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,15.3,1,51.7,14.6818
2025,Baylor,Region 2,9,C,5.94,5.4,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,22.2,2,51.5,8.918600000000001
2025,Vanderbilt,Region 2,10,C,5.87,5.11,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,22.0,1,51.7,16.6102
2025,VCU,Region 2,11,C,6.27,5.97,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,20.9,2,52.4,21.981499999999997
2025,Liberty,Region 2,12,B,4.54,4.25,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,10.3,3,58.4,16.6365
2025,Akron,Region 2,13,F,3.38,3.4,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.9,1,55.4,19.1692
2025,Montana,Region 2,14,F,2.38,3.26,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.2,1,56.4,16.444399999999998
2025,Robert Morris,Region 2,15,F,2.9,3.55,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,10.9,1,51.3,19.643400000000003
2025,American,Region 2,16,F,1.17,0.98,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.8,0,51.8,15.0576
2025,Houston,Region 3,1,S,8.59,5.99,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,29.2,3,52.7,15.7387
2025,Tennessee,Region 3,2,A,7.46,6.48,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,23.2,2,52.8,16.0988
2025,Kentucky,Region 3,3,C,7.25,6.91,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,22.4,3,56.0,11.4214
2025,Purdue,Region 3,4,C,6.56,6.28,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,22.6,4,56.3,10.1056
2025,Clemson,Region 3,5,C,6.59,5.36,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,23.3,3,53.6,18.0527
2025,Illinois,Region 3,6,C,6.6,5.93,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,21.0,2,52.3,16.2371
2025,UCLA,Region 3,7,C,6.46,6.03,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,0,53.0,12.691999999999997
2025,Gonzaga,Region 3,8,A,7.15,6.88,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,26.3,2,55.7,13.2132
2025,Georgia,Region 3,9,C,5.95,5.55,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,19.2,2,52.5,19.2588
2025,Utah St.,Region 3,10,D,5.46,6.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,17.6,3,56.0,14.6085
2025,Texas,Region 3,11,C,5.36,5.05,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,17.4,1,52.5,17.8306
2025,McNeese,Region 3,12,D,5.04,4.77,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,15.4,2,53.3,19.2764
2025,High Point,Region 3,13,D,4.35,5.26,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,11.6,3,56.4,17.155600000000003
2025,Troy,Region 3,14,D,4.01,3.48,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,13.0,2,50.1,20.251300000000004
2025,Wofford,Region 3,15,F,2.44,3.17,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,1,53.3,16.204
2025,SIU Edwardsville,Region 3,16,F,1.59,1.48,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.8,0,48.9,16.628500000000003
2025,Auburn,Region 1,1,S,9.0,8.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,30.6,4,55.7,19.1928
2025,Michigan St.,Region 1,2,A,7.48,6.11,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,23.5,1,51.2,15.3754
2025,Iowa St.,Region 1,3,A,6.81,6.23,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,20.4,1,54.6,12.419899999999998
2025,Texas A&M,Region 1,4,B,6.5,4.87,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,21.4,1,47.5,16.9884
2025,Michigan,Region 1,5,C,6.76,6.1,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,22.8,0,54.5,12.9003
2025,Mississippi,Region 1,6,C,5.9,4.32,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,17.7,2,51.1,14.9694
2025,Marquette,Region 1,7,C,6.14,4.86,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,23.4,2,52.0,17.5016
2025,Louisville,Region 1,8,C,6.27,5.83,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,21.3,0,53.4,14.179
2025,Creighton,Region 1,9,C,5.86,6.06,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,19.3,1,55.8,15.997799999999998
2025,New Mexico,Region 1,10,C,5.28,4.23,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,17.8,1,50.8,19.6834
2025,North Carolina,Region 1,11,C,5.57,5.08,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,17.9,1,54.2,15.2573
2025,UC San Diego,Region 1,12,B,5.53,5.11,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,21.2,2,55.4,16.0962
2025,Yale,Region 1,13,D,4.3,4.34,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,13.4,3,54.8,15.5416
2025,Lipscomb,Region 1,14,B,3.73,3.7,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,11.4,2,55.9,13.630800000000002
2025,Bryant,Region 1,15,D,2.29,2.58,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.5,1,51.0,21.2681
2025,Saint Francis,Region 1,16,F,0.0,0.19,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.2,-2.9,1,51.6,13.8626
2025,Florida,Region 4,1,S,8.52,7.65,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,28.3,3,55.0,17.672599999999996
2025,St. John's,Region 4,2,A,6.99,4.7,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,24.3,2,49.7,18.2164
2025,Texas Tech,Region 4,3,A,6.96,6.48,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.3,4,55.5,13.764
2025,Maryland,Region 4,4,A,6.96,5.65,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,24.5,2,53.8,16.8946
2025,Memphis,Region 4,5,C,5.13,4.84,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,14.2,3,53.6,16.7856
2025,Missouri,Region 4,6,C,6.86,8.1,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,23.1,3,56.2,17.2825
2025,Kansas,Region 4,7,B,6.5,5.04,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,21.5,0,53.1,13.169000000000002
2025,Connecticut,Region 4,8,C,5.88,6.61,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,18.9,2,55.5,21.6622
2025,Oklahoma,Region 4,9,C,5.58,5.62,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,16.7,2,54.9,15.168
2025,Arkansas,Region 4,10,C,5.3,4.78,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,12.5,0,52.7,19.1017
2025,Drake,Region 4,11,D,4.88,4.99,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,16.0,1,53.8,15.687699999999998
2025,Colorado St.,Region 4,12,B,5.31,4.82,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,17.5,1,55.8,12.5829
2025,Grand Canyon,Region 4,13,D,4.2,4.16,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.4,0,51.2,22.1997
2025,UNC Wilmington,Region 4,14,F,3.37,3.81,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.7,1,52.2,12.8858
2025,Nebraska Omaha,Region 4,15,F,2.34,3.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,8.5,1,53.5,14.819
2025,Norfolk St.,Region 4,16,F,2.27,3.21,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.5,1,52.4,15.2535
2026,Duke,Region 1,1,S,9.44,9.48,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,36.9,2,58.2,15.580599999999995
2026,Connecticut,Region 1,2,A,7.65,7.52,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,26.2,2,56.4,20.3238
